spotify_track_id,release_date_raw
2Bhqg1ONbtcFBTR96H7oQw,2002-07-02
7aAZOl8GHF6ge391oY0Kmy,1993-07-20
400CcnDumUGLEJLleSzMKj,2022-09-27
2icouZbxwqoL63gHhO2vGd,1993-07-20
4Q1V7XFkTIXonJst5QqLAA,2002-02-26
119c93MHjrDLJTApCVGpvx,1993-11-09
1Sgj10byiGzPpI2IrXSFEn,1993-11-09
24vNw0Z0srb4zYXwrakw8E,1993-11-09
3glqlA5qY3bbo8UaUDGPnw,1997-06-03
1v5cgIyffYtfEx0swttdoE,1993-11-09
124DjfCOxrqEXpHD04Hk8i,2005-10-07
4xOTVtbCPcfxMs2hSt9D6i,1993-11-09
5XLC8xoqyua4U7wJiZAWik,1993-11-09
7IwURvEfVcdxUCjLKUu6sv,1993-11-09
6VWIznKmAzqd0fbfmTqCKm,2013-10-29
3qiyyUfYe7CRYLucrPmulD,1971-08-14
0cKk8BKEi7zXbdrYdyqBP5,1971-08-14
6LbbHFEajG9e4m0G3L47c4,1969-05-23
0cJPLFrlV7TTCyPLupHzcH,1971-08-14
4u9f8hqstB7iITDJNzKhQx,1965-12-03
23IJ5wLRhEZ9DOuia5mPiZ,1978-08-18
5orygsZ5Ga0jEOvftsXqw2,1971-10-30
0LN5gIsS5tQSmRzQrHSaTR,1982-09-04
4lzNP52B3CfeVr2drfPh6X,1975-10-03
0xHxeH4QTqlfNrQvczkoTA,1965-12-03
6kdCN6gTWLcLxmLXoUcwuI,2003-07-01
6hFHsQWB7HdVrSe7efRR82,1996
0oakHTPj4SF7Si0NAsLwi8,1994-07-20
7s41ZGjQB5Ur8T0fQlk5uM,2007-01-01
19ScoKGqnfUggyqOVQjsoH,1994-07-20
63QpuNHIZ8APaK37LkV8Xd,1994-07-20
2GvI8j0DaIAGvubj5NinEF,2012-01-01
2jggaUpOvn2G6Pv2HCEU6m,1994-07-20
4HTQcxErjqv1Up3ZOoJ1di,1992-07-13
6004tMws4nCQqtGBaInsF0,1996
7nnWIPM5hwE3DaUBkvOIpy,1999-10-26
6KtLECDztnah63TNmV4Plw,2001-10-23
1Y13csEpu3TK5gQdzGLrd8,1999-10-26
5wvYib82q05wiNjLElD8GJ,2006-11-28
6ISuXA3UCPMtsyEUGUTAyn,1999-10-26
0uLhNT7UIH3nZCCDZd3OBl,2006-11-28
1MvJno497VkQR3RsiJcRVm,2001-10-23
5JTgqOeHWg4bxMZYMRTE4H,2006-11-28
77eRSoQbDt4qHlAhUqovmy,2001-10-23
1rSo624QuuCteNxAzsU3SV,2004-02-03
0E9ZjEAyAwOXZ7wJC0PD33,2018-06-08
52LJ3hyknOijCrE5gCD0rE,2001-05-23
04zrPERrSO4CfyargthKJ9,1999
0ZqveF2rEFlz2oqF2xrriP,1999
1XdMp6v9Q3N80WnKSbGfl4,2020-05-29
76BWoWI8m8XEiUZWogaPEy,1999
1QJFW9TapmQA41A1gp9nNe,1999
0l3795cAVGOHNdHvooZ25S,1999
2bSu2FunqGvPSJ8S3dATTf,2001-02-26
2ahrGGa8U3yRJrEqpLGpir,2013-06-28
1TfqLAPs4K3s2rJMoCokcS,1983-01-04
78RIER8V6EhrqVPOBi2GYa,1983-11-14
3v9ELl9T121dhadZyIiQVn,1986-06-30
5CVu3KNcmHjYrdjXXVXR7g,1991-03-01
2ndQcVbaMrpBJuQYd2a0d4,1991-03-01
0HnxCKczhxIDpwhwcYs2kf,1991-03-01
6pPCOXIQeNMr1oCWJTomSf,1985-04-29
37ChXB1nAYEFkzhNhgLt39,1986-06-30
2jItmTTkIL6SkvABXsTaYT,1983-01-04
0OX390LANtbxYQVgz6gaBQ,1999-10-19
02dphTJYUQ9pmdNC52iyOz,2000
19vhfSUgVJO2enJ6XidUGO,1998
5Q2uU5NGcS0mKwmgF28kRZ,2000
4mTsRdFE28MYlrZo8N4Es0,2003
0dQPkfweyWDzZ20Auq3F14,2000
13RP005cDlNlZD23CIRUb1,2005-12-13
0UOAT4gUVwMw2RzD5BqEEG,2012-11-16
0ZICpziYDXDYmQ38hgJuXE,2005-12-13
0Ovx9iLYedASzJLSYqOq06,2003
0lKvx05dLfHg5GWcqyqof9,2014-10-21
5hnyJvgoWiQUYZttV4wXy6,2006-01-01
6kesIBNAY17BoAz28pnWMC,2004-01-01
5HPj0yTUFEFNia8SWgjq46,2006-01-01
7EEpVPYeW8Ycaw2SlP1u7f,2013-01-01
4BBt0kc625eUAdG2XpWPHm,2011-01-01
36gFBZrhG5t6ow3NctrGXg,2006-01-01
3Kh58CfPsfIl8XkCEKWbNf,2004-01-01
1HjeMi1EwfVaddHwpGjWMO,2008-01-01
5g0afUZsh5hiXBOT3eXuwd,2006-01-01
3yS1MQc9acR6ru2h7KWGoB,2006-01-01
2pnPe4pJtq7689i5ydzvJJ,1986-01-01
2QfiRTz5Yc8DdShCxG1tB2,1959-07-01
6FT83pFXKhDlXDsNJFAHWz,1964-11-01
3qt3ybU6MScMxMKL2TYBvt,1964-11-01
6C7aTTCUWRK7dD379yUT3W,1959-07-01
6TXnGAr6DLVYshIrMeP0lZ,1961-01-01
3SQhmctWreNM0X6Zkm2K5R,1959-07-01
2OCoH12t6olzx9bT1PEC8F,1960-01-01
09hxCc0SgV8u46gWsfeqJA,1958-03-01
0IHYNEHVT1zMEeNOgvyg9B,1965-01-01
6Rqn2GFlmvmV4w9Ala0I1e,1965-06-01
6VTbbVjKOC2qWagIDbkJrC,1958-06-24
0sjxRg1VlYfx4YG7uxurrq,1965-06-01
5CKHhg31HcYYhwUeeGqvhq,1967
5xRP5iyVdGglqlY4Vcjhkx,1965-10-01
39CyGKIFqMzSuynOR8uilD,1978
7M9pPyt8Gr41THLhbz4NSB,1964-11-01
5DQFUDNNpdu2l3ZyE8GHON,2022-10-07
6Au1l0egQFYxbnCZxakoOL,2021-10-08
3NcJu9876GBJuNU6vJOrbb,1967
6quGF3Kvzd5WYEEuCmvCe1,2022-09-02
1c0zagykmGPDYuxJeDqZhJ,2006-06-06
0Qn0i8df7Q76ej3RAXAtI2,2006-08-22
7M13FwBAKWNa2jqcZeUhL6,2005-06-20
0VdwHBLCTSdrTJFIjWOsEC,2018-05-04
1qKjiKcM5S5dC0zFXeqxyq,2006
6yeO8fapOJGqL8Hr0Da2l3,2006
5gdM1wTSYyRus22N6jXeFF,2002-01-01
7hJU6SBf0imF3QN52KUM4o,2022-05-13
3cO1NNNmUQxaip01zaF6ST,2021-05-28
39uLYYZytVUwcjgeYLI409,2005-01-26
3gFQOMoUwlR6aUZj81gCzu,2001-07-18
6IZF8hi9J6EtFDLQqOlSbu,2004-11-19
3Lsdp3mbD27MjxvTeFm0v3,2004-11-19
3cIKojC2JBVIno9b35MJWn,2004-11-19
2ZJ28Rm7OXMYJshLtp5uff,1989-08-10
4VJge9qYxmhYEod0CWoEZ7,2004-11-19
0id1qkWX2s92QjBJcQZj8r,2001-07-18
26W3vc21aHLaHF90gbsiq1,2001-07-18
6JNgTjdCMt4lYqFfFaBtCr,1997-07-02
5DiXcVovI0FcY2s0icWWUu,1993-01-01
4ccM2xBxicGigjLqt6A0YY,2004-04-27
4O4dhPrjcw7GSLNafNydmb,2002-07-08
2a7NRfaVMfob2BvkBmOxA0,1999
1tjKIXd7DYNklhVSgBxREi,1996-10-15
35qwJUKVy1OIt0wQ3xEXi0,1993-01-01
0LWINYMC4s8QTdDSb1B3Q3,1999
7s4JCyY8YIZSsKvtwStBQ6,1993-01-01
2Uwjr7EnHRXMgmL9SmX1Gj,1993-01-01
0waRf9ctHjM169N6rWtKx1,1998-01-01
7N15WWy12QAMpGAh6QMAej,1962
0KOE1hat4SIer491XKk4Pa,1964-03-01
5EoYc5wvRYOtkudLfrjsL1,1962
6e6Kxot9nHyZ4I8GgmGKII,1963-02
7FS541dJh3iQAEXEZoDhE6,1962-04
5z8DiKSG4EwxmO6gUi12rZ,1964-03-01
24lvdbt9pS7DFEjhEWSl49,2022-02-11
7uIaBPSTlBaAQr1asfZ3B4,1963-02
3XINJgHy5xgJ0SoZRg79eg,2022-02-11
4UcxTnA6C5vCW79PIZ38Vx,1964-03-01
4uOKFydzAejjSFqYbv1XPt,2000
7ojJ4XvqBhBcteM0zjMebT,1993-01-01
3e7yziCpnpx2ujgvXqSLzp,1989-01-01
07itbZUgkAmBi4CEH5NniJ,1985-01-01
1tOE1dIyIjsfLJWiQ4ZRJW,1983-01-01
6ozp716QFraV8OrewK6ln4,1989-01-01
3mDoAC8R1miOQ6Ld1NkAYH,1993-01-01
0ffQpiShZZKtDN06L84FCJ,2000
6YR2MkzMhojHBmW1TbXtZO,2000
0ZQLr5wK0UHSusW9fAdUdu,1989-01-01
0wokCRaKD0zPNhMRXAgVsr,1993-02-15
39lSeqnyjZJejRuaREfyLL,1982-05-10
0yfNXxlyXdmP0ue1iJijx1,1993-02-15
4EFkvOhgAmlHEfDfvfSoh5,1981-06-15
1ff8lsrJ2kuZuofMw81EQo,1982-05-10
43eBgYRTmu5BJnCJDBU5Hb,1982-05-10
6I4snLrVOrJsLdd43isc27,1989-11-20
4sz1Ng2Cgidfqqiy0pNL6R,1983-11-21
60RtLYOwzUKWOuVHFMH9mY,1998
4YZPNMikflNQnTs67GfKKX,1984-11-12
4Hhv2vrOTy89HFRcjU3QOx,1960
1kPBT8S2wJFNAyBMnGVZgL,1968-04-18
0zGLlXbHlrAyBN1x6sY0rb,1960
2IdwQxhJn9ZE4zIotcCefR,1960
6EAlFsajDK1PVgfhdJbS5Y,2011-10-18
3QnHWkNMY2mpy494Bis0ly,1960
2aQkTUbJUHk3F6nMipZLbz,1998-10-09
5Zu9mG353GB3p26t7M5AmR,1960
2mVp83pLkWJN03Ha8Txydf,2011-10-18
7Ca3Zb8wejNYCoei3tlJ9e,1960
5tVA6TkbaAH9QMITTQRrNv,1989-01-01
7gSQv1OHpkIoAdUiRLdmI6,1989-01-01
5yAu4njFSdM47dfsTkQPZ2,2019-03-01
2Pr1nZpt8A8WP7QYpyq6L3,1994
7MooGz4ZPE4bNxjFegR6Jx,1994
4AiMaeCXwsldpwvA5wu5gM,1989-01-01
0YkbYk24ODhuewb79zZZzM,1994
2ZS3jFe6p8UoVyrY5jWBlF,1989-01-01
0bIGNGUqgpB82sAksxonkZ,1993-03-03
4tSZr210OTY6upjNYfEYUI,1989-01-01
3ydweVPwq9PCEVJ8WwqT6u,1989-06-27
4wXjnoLIMTninCnKRgGsQc,2012-05-10
0639sfoRA7sW4fGS1EzcQu,2018-10-05
6XrcCOVQGOG15SDaVQ7ojL,1993
6iCnJkKswtMYoSmT58HmEn,2003-01-01
1QjfU3jkGInap7Vm9lVJIQ,2018-10-05
6joU6mMF08TeVnPfQ8qMap,1993
7eJwMB9yFdETWrRsC4VNGh,2021-11-05
4smTDf8dKkZXxz66uv5w43,1995-08-01
3aCXA5lDofYC9Zsd6IQaY8,1993
7Ar4G7Ci11gpt6sfH9Cgz5,1972
4nXkbcTj3nyww1cHkw5RAP,1973
2yBVeksU2EtrPJbTu4ZslK,1978
7cy1bEJV6FCtDaYpsk8aG6,1973
4p8QcNkaq2FQj8uGJ7HEDK,1974
1WDgdCoNSN0fosaTaLGXKU,1976-03-12
6K1Wr66UPDkfsS4lrNdY9e,1974
1Hbt85xcqJz5QmZOxCfCSS,1972
1xJLQoKNFFJckvdOMxZeUw,1972
37oLDb3119IdKSIFQmSGRj,1978
0jOnZhF75V68VsBObWx2XO,2015-09-18
0DxTEuqiERU7W4Cfy6IeLa,1961
2kyEgPaAW8wdpvevPnkf0Z,2015-09-18
59cPOVxrn3Yjwydl1pullI,2015-09-18
4tZIHyRe46VpgRYMJWcqPO,2004
05yzhEWkmVXiigqWfcNTQS,2015-09-18
0P7UwPB9vL74bD6gzYaKIu,2015-09-18
7dQC53NiYOY9gKg3Qsu2Bs,1980-02-25
01MXkFA8sL7at6txavDErt,2018-02-02
5PihYbt4uNnVt68l5D1SGb,1993-05-07
09bRmFRViBORKQ2miwp04P,1982-06-01
6MfVSA5iKBPHzo6RGARjL0,1980-02-25
0aW5JH6RnfTv5cGvPS3cca,1991-07-19
38mMrNPAJKXMBK2l9actEA,1981
6gAhuDvn8Ef6P710UMze9W,1986-02-01
6OxnToSgslbtjJuNSKSdDQ,1980-02-25
3FDAd5vW4P7xe1GBNOLyfD,1981
0qxYx4F3vm1AOnfux6dDxP,1986-08-12
6vxHp3CDNo0afgKGp2yi1E,1972-01-14
6Qb7gtV6Q4MnUjSbkFcopl,1975-10-25
3f0U5NaD1bCk8nmKpn2ZJY,1973-05-05
51KKQAgYFoJHgVIuJWHdHb,1986-08-12
71GvlH0VdeClloLIkHrAVu,1986-08-12
2h23bjG8B3bcD47HBu6bHG,1980-08-01
3gIBSlXYIN1mru35l4LWPB,1975-10-25
5F4ksIKmuXEtgBf6SfEQRr,1973-05-05
0zb2kpEQMnqJPiLACKMiFM,2007
3Be7CLdHZpyzsVijme39cW,2020-07-17
6pPWRBubXOBAHnjl5ZIujB,1989-09-13
3ErsOxqe2RmXkR65wkygDz,1984-05-29
6gJdDnF2TzfA1WPMXuCa3x,1993
5LNSHyPAr0qWGapTj54VU1,1989-02-09
2TxWkdptNrm2Z0CZfMr3Iq,1989-09-13
50XXRUFNjs85P0MjCZ1c9X,1984-05-29
19DVNifOaTnuP0iq1kTqgW,1984-05-29
5JjdJK0uGRUk4skRTuQdUZ,1984-05-29
3jiKUMXqwEodB7gVv1RMZU,2021-11-11
0rDzbrqJfF0zgQKvrnAjRJ,1976
5rMw53xSX8BvYiZPRVQ8he,1977-01-15
5js0eS99CZbJpbZW6A9T95,2007-10-16
6PWSHANKexW57TDosKARmW,1997
1ePjiM953NQc7FfRTNjxsq,2020-05-29
6gOY69g42Ex8Kad665i53a,1977-01-15
0cFEEOlL7AkGLO17qGRFSQ,2017-10-27
440uJ3DoJwL0XQTLIyakIZ,2022-02-25
471C8JGQpNTS6qnCl3MjTG,2023-01-27
1Je1IMUlBXcx1Fz0WE7oPT,1996-01-01
3FteycP8CaXS1MhjcXekVT,1997-01-01
1yTQ39my3MoNROlFw3RDNy,1996-01-01
36AWdhZIGLUTkWpJDhe7va,1996-01-01
5qGwqO0lkbBXw4xNfzT7SF,1997-01-01
1jI1aLmm5HTwiMtvsbwDJw,1996-01-01
6BPDPcnbDMDf58srVzbfX9,1997-01-01
1O2ymfIOPUz7RLzjDCnCWv,1998-12-11
3dNv3OuX6ol9si6PZ9KSAh,1996-01-01
1RQnYh2xw2BPpnzQFbO5r5,1997-01-01
62AuGbAkt8Ox2IrFFb8GKV,1969-06-06
5pkd9ib1RgbkAd1R9bIOCa,1970
1K1nzhbKCNmrNXi9B07mPF,1978-12-16
4wOKTOwGVrie2GIbCMEe7U,1971-11-05
1BmVQ5RGqqtF5cnsv6cQYu,1968
2CXkN6UAb3jAFwz4VbsDq0,1979-12-22
2SS3WeSe24ZqTlTSK4KzQZ,1968
57KfogSy3eKuk5JHLKwCJv,2014-07-08
7qmqeHzgNQTOnl1NUgRFO4,1978-12-16
3twVQ7o8aw8SmAwqMcm1fZ,1996-10-29
4v9WbaxW8HdjqfUiWYWsII,1998-10-27
62bOmKYxYg7dhrC6gH9vFn,2000-03-21
2AW37v0bDyuOzGP3XnmFuA,2000-03-21
46n2EGFnPC3tzWCN1Aqe26,2000-03-21
73q3FpQVXWk5eSUnyo83E4,1997
221LRlPHPuevgE1tuUlof9,1997
0Jc8qF1mUPo1A96HE9QxZz,2001-07-23
6aw26tMh7aY9S7rqQDDaIQ,1997
08zfRiERqpy7J0x8akk7zt,1997
4CCUjYJPbSXLL23BFeBVbI,2001-07-23
1eCie6lwjb4crxeAvkRaSi,1992-04-10
5yIVcrwQXdIlDgTMc8pa6z,1996-06-21
7KcFlbQmzhVczGMor3Fhr9,1994-06-01
6V78ktWCGcJIIB5DPJBoPn,1999-08-10
7D9idjcIEbErDKK2vtUM2D,2021-04-02
7v2xvireH6Ba3FREa5wsRP,1996-06-21
0LGdqOsYENefoMLMxjNjLn,2022-12-16
5ifVQVLUnIk46RRZ90WH7S,1992-04-10
6M7dGTUF47RRGGPqHBTn6P,1994-05-09
3LXFi1Xk9qJsYXYEjDcuVH,2001
7EXennxBRtugSuQX13uLSu,2022-10-28
7Emwu6FcGIENbWKmDiD2ct,2022-08-26
7ltLi7CG003USSGYsSba9s,2021-05-07
7w45EmjSQ5BdJaZoZwB7YV,2022-12-09
2fO3YS5ACT08fn42bBd3HA,2014-10-14
5eJEXMXxTNUcFva4uQ4yUU,2023-01-06
60CYnFHLQl836wjbkchOsn,2022-10-07
1TtteYFQeZfSU8AmfIAOvu,2011
34x6hEJgGAOQvmlMql5Ige,1997-03-25
6W2VbtvMrDXm5vYeB7amkO,1997-03-25
5CdX4HXMRxyldTVxXDrzSA,1988-08-02
5NCY3uTCovd93aqwbodUhm,1978
5mQYBoGU3BOAqiFq54b51i,1999-01-01
0YO8KsprTrEUEvJevpI7Na,1979
2KaA0Tgl3RmQLzcvLEtzLH,1982
26bSYa16phJmcgVm3IhXfK,2021-11-12
7vJnM5FUcOV3xAKJHSSUWj,1997-03-25
3fQ5zC4aLynBpXqL8tswID,1994-05-20
1oht5GevPN9t1T3kG1m1GO,1970-02-01
6zV8IpLvw0tkRSVCFQJB1y,1971-04-01
2T5Ch09nefwckOu5NQvjIk,1976
75Nlnd9AJ4CYrLXgWGsuTF,1975-05-01
1Q34tAtTWI6RdW1qzFQiPb,1977
0CMuiL9aePFA6VG3wBeNPi,1975-05-01
17PXXzOygMyXXUNLngVN5u,1970-02-01
70aUjWZmd9F3bRSsR4DwAJ,1977
69foTA1ElY03DJQb7bbA0e,1976
17RMnDmv5CEo3s0tmipRyb,2018-05-11
2goLsvvODILDzeeiT4dAoR,1998
6mYrhCAGWzTdF8QnKuchXM,1989-01-01
5oV1YjM2rtyZ55txHHsFUu,1991-06-11
144JMbvbR5txNzoZ112wo4,1998
0ACu78PvVsOFYIKgRkKbGZ,1989-01-01
1vqHGUpTHvCVqKOPBlcJtG,1995-11-06
5JGdpqo9wrRtOZtui5GShI,1989-01-01
1QWJmDzpPKqewtg0abEyq8,2018-07-13
6fsSZbNL7XP9gf1kJ2l155,1971-01-01
7cm9QkrwSWH0scegcO8XZ2,1987-01-01
1KGi9sZVMeszgZOWivFpxs,1999-02-23
6qspW4YKycviDFjHBOaqUY,1994-11-15
1aWV3uY3SIEZVbmv45oFWS,1994-11-15
0BUoLE4o9eVahDHvTqak67,1999-02-23
6dW75XbJ1WAMljOXWjTK46,1994-11-15
2W2vmNmTLERMWT9XBxm35E,1994-11-15
63PIgPkDf3rswlU4ZWCYAM,1992-02-25
1zTuB57LYZa7xu7KUH8kF0,1992-02-25
76fn6jLgMwrQDS08ACFIU1,1995-05-29
6iFP92AND2nfZrEQyY0mN8,2003-09-30
0rOQyLZJ9oASgtdoDZgrmK,2009-10-01
1zkx0x3aP43SHG3pt9cFRY,2004-06-17
1PWpeF2KQQzBjqkJPMqvpJ,2002-04-25
0PDevveUaHwHXa4UD08VD3,2008-06-02
6HB0KOMD5fah6rLL6w2usR,2020-12-11
5IqtiR998LyLWCYuWpFstj,2021-08-12
2PTSZZcm4bRy4fhROWEkbU,2002-04-25
2gChdW50WOzAYsK3P5JJot,2018-06-08
0Z6acMT4bO5GEtJAzTyaiL,2021-10-01
3WwvBmEmDvVKv7MXGNK915,2015-11-12
2oLjhx7w8Hyd3gry9cCXr7,1984-01-01
6nqHzwOdGIaX57U6VU6kMO,1985-10-01
2a6EP73QVZxj0NSVEta4Ad,1999-01-01
3o9br9LskOEbwc5irxfHqR,2002-01-01
1FDMJ0sheMse5ELss1p7s0,1997-01-01
0jHjV5YnjEi9b0BrdCfh4R,2003-01-01
63ZSow0dnUhOr175IbNZa2,1983-01-01
4ySqdQH0bhSzuGbBjeJrQm,2003-01-01
2OUf2NnZZQUhKtpvBWTqnP,1987-01-01
18BajNiyvH6GpYshB0unrm,2008-01-01
7G6l2FtQyRhQgYgut2I6i8,2005-01-01
7E2DqvnVtbIrFrL5X6YH9Q,2002-01-01
0M7mWKqwTIaVjYyxfZmtTa,2002-01-01
7rDcULv8vV16vetBjPJhuE,1999-01-01
4YKAOXyqkKZ5gOZR0AmVMN,2011-10-21
32jHB7W9b08OTorAqR0cJo,2003-11-04
3VHevS1BocAcrihLnl11DG,2001-08-10
7Lmwj2fe8MpGXypOuLGO2C,2011-10-21
7ojVoUWBAUP701iFpdKnFu,2008-01-01
7BmRd83zm8CHffrAPe2ZR7,1994-01-01
59Id4KrBWiizuq53doxWtp,1981-01-01
1OAb3BhCFLohozKSJ2I34R,1984-01-01
43YwOmGUOS3zzGvj1Feszb,1995-01-01
2gK0pgL5CwCxOvP0Ks9gGz,1984-01-01
0kEBYD0sMCPtsfpwFLG9aj,1981-01-01
0awWxz7WRKdSpU9RVZ5PVK,1993-01-01
0GZ8UVlhn2tjHPpngzoLJk,1989-03-19
6LmKDVBBlMsWqUbuNTeCuF,1988
3x9gN89nlVEX4ApABJIzWn,2005-02-01
5OAGFH0ezPr3jXSfQbMUpJ,1995-03-07
4ozSZEX79T7QuDaifobXLO,2017-10-27
2Vo8J9dFz2mzJLbdfKCHXJ,1995-03-07
1iN1knAnE9tgY3FipGocKX,1990
4hWUYwFwJKpu4o49Gon76Z,1988
30PNkwSPcer18CoQ8uyUct,1988
5eHMSmVfVni0JW1nZ15pUH,1988
2pXpURmn6zC5ZYDMms6fwa,1999-08-23
0hvN2v6fAcB6xWyW7UaooA,1991-08-26
4LUAIXN6bpnEVaJZOLfuDt,1982-09-12
2VThv8sbANBptTmz5vNtqJ,1982-09-12
62eAoNfrrS84177LOzJMQx,1975-09-30
7bflxIMDz5mFxhQyYx1CEh,1993-10-25
1naVD19eofGpFf6wosmHIe,1987-10-03
0ApUPYg8ifMJZchhFeFLDs,2001-08-06
7kYDU5WPTcNSOkJMRv9tsp,1999-08-23
5D30yNI3b0HAuaBWAGOImI,2001-05-21
4j6c1euXhEl6y7HXObCV3s,2018-04-24
04J2Dr9eCcyFeMUAq3YnFg,2013-01-01
4Rma5TtiGF1EFCK2gVchvz,2013-01-01
2QduffmP1CwjJ6kAA5hkUk,2018-04-24
39FP6SrF6ja1ouewa3tg5x,2019-05-16
47oE1sGVKBgdYNSjLRrYxU,1969-12-30
3ABG1UQTk0eLYUAeWkmfMi,1995
6YYd5MLpu45J0uLrMdivF7,1999
2FWmKZ3kNbVsKGhuNHsltW,1995
3cFT8G5sU4ind7VmAPsV5d,1995
0Glqiq3IX84Q28x8SW4CQe,2018-11-15
1VfXNr7Sc6eBFurUGLxBX8,2005
1z8yXYruBCYvudpel8ZZYe,1995
3sWWQgNhOEDUGFMqASMcC5,1995
5bY54Wk5IjGwK91Hv8ukbw,1995
0oeCxMxwh7wj1xESDld3BW,2004-06-01
2UKK9UEbKlykbmLVP1zWIQ,2008-11-06
5zjFsuLrTM5sp6coribhCa,1999-08-13
7ltsfuHdqTZ5LwPpDy1q0v,2016-11-05
3FHl1QYu76zguwjqhqcglX,2018-06-10
2fsPrE2NYiHOHPMuWbjvTj,1999-08-13
5wuR0NMi7lOSS3TaLGhX1y,0000
6wkNMxKNAVqWAX74oekg8a,2004-03-17
2GTasAZimpxzNgE7aXFifI,2007-09-18
6iZwYRGrMjkTb6xSotUU9i,2023-01-10
77khP2fIVhSW23NwxrRluh,1965-10-01
47otoIkhx3fkdivEXL5OB6,1965-10-01
7MOBQpfxrtjPu5hYT21yaG,1965-12-01
2Ij8kq1eUgrmYD5pHGnQNO,1965-12-01
5EmYSWE2LpTd4hXxPYdbSf,1965-12-01
18RNfkFHwUfgYTfuuPYMor,1965-12-01
1H3lDcR64jKZPaRfhM0Ifd,1952-11-01
71An5ejPuJd6vrROJ8KY3l,1965-10-01
0YIxmXRkOCO9Kem290D5Rk,1965-10-01
4huBMEqBL0lg5Ddyo1rBmi,2021-12-06
2uWoH2NYm5kfNI6coZK1JU,2023-01-20
3gNMaovGVD5iTOtH3jmGfV,2023-01-20
5ytYz7fK6Jso822d9JRQ87,2023-01-20
1IE2lDS49PyFdHzq6G73pi,2023-01-20
5EM9lIY4pHcR7IdhwcFRhk,2023-01-20
60ffqcoigtzZ4IdFadIk3h,2023-01-20
3DwCZDB3NYFrcmniaiLiFC,2023-01-20
0z8dP94b7EcE31B2soknvN,2023-01-20
4ke5ymXPxF4hYjfAxNuJIl,2023-01-20
6jsu99aJVckurpzYm6erwX,2023-01-20
5EYZZvmNAH5VZCwuzYJqoA,2006-04-12
0gRNu9dVzi5aC87AI1empZ,2007-09-14
6ocOeSjnWPcSTaSsi0zIdY,2007-09-21
2tO0QPdCA0jgDBshTuYYkc,2001-06-22
2XfmRXh6SsEk22Hz8zahl3,0000
3Uv8BQFN3bQfhkregyMbnx,2005-08-03
7emLx4rVwr0tPyjktu7A7U,2007-09-18
1vBmaijoCBoqmwc3zs5n3s,2005-05-30
6D2ZnEZ92wUFTr38YXTCL5,2007-06-12
2RkN688Mst0l8SIfZkx4Fx,2004-07-01
1hYucfwuQXI6JyPrYIXhje,2020-04-15
1DfsxoKqz6M6CSOkX8HpxR,2013-03-25
3eeUvZTgP5uJfOMqI3sUVq,2009-10-14
08Zh9GFP2TKItpgcfRSHUV,1997-12-31
6ckcEk6UhQmMF23PtsBbF4,2017-07-31
3xmOPoqoc77SlEIcmhoQK6,2016-07-01
5dUMh0ugelpKfoFp3qChuK,2021-09-10
2xar08Fq5xra2KKZs5Bw9j,1957-01-01
5P11rW6aJErF37MTfRZS31,1957-01-01
79nJj5dMyTsUzKvN5jUXsJ,2009-06-02
6yMGxqKj0218mFR5KqsMRq,2021-09-10
5yQ9iMZXGcr5rlO4hoLsP4,1959
5wfCY08QVWdUaigsFv9IkZ,2004-08-31
7DJsL4jyXA39GDiHFQYQ0t,1957-01-01
2AcDdgk7gSs1gJKcIsi6Ep,2004-08-31
2htH7r8oqqEwp3BB6oh2cU,1959
5SAUIWdZ04OxYfJFDchC7S,1972-03-25
4gVTozEmzwAUXpwj3jEetX,1972-03-25
2JhJOPGvtqMpj5RQC8cIYf,1984-09-16
5NDyPVjcjK0hw2sUjjWFIO,1974-11
6LVkntQPrL5GUZKgN6E1fC,1972-03-25
5TrfusgKC1BYic5LaWCoKm,1970-06-03
4aU82r5G2KTUh3HmPHCbM1,1968-07-01
5s8IEEjgCTrujK3aUalvfF,1974-02-15
7yn7rpRvg6XCq10B94etIp,2000-05-09
1VJBQdDrOblSLmoZMeh1xh,1984-09-16
2RaA6kIcvomt77qlIgGhCT,1980
0L7zm6afBEtrNKo6C6Gj08,1990-09-26
4f3RDq9nYPBeR1yMSgnmBm,1982
0IXpUl1fn2QZcBavfuq0H4,1980
3w9zHVKI28aUPZTxq8oDC6,1982
1i5yWGXgtFABa0czv2pbZH,1986-04-07
0HSqXHUdHUbDjWxYIClohv,2005-02-28
3Rtv6zRNKpeSygXoaF9kCm,1978-10-27
0MU1TyyAbuoXLGiQBgW9CI,1990-09-26
1Fr7OlVZrc3mDvru8j2cFi,2018-03-09
6urCAbunOQI4bLhmGpX7iS,1995-10-10
5lWRaa0fBxDE5yU91npPq7,1995-10-10
6AfLmKXzhEZjwiVPs5jhdV,2001-12-11
6fR6Z0Vc1K6yQWNUIKjAIR,2001-12-11
2fOxxLz9JVe53itq6pfBak,2003-01-01
4ZD6SiaJi75smnel0d7jl3,1995-10-10
6yCjhDzcVIfxvTjBKhhn7P,1995-10-10
2QsoVMTKj5m5kgztTOep98,2001-12-11
5ECMRJbRlj0FZRg9cRg94m,2000
3xbZU7KENdHZrX99VDNGwx,2000
0ll9JAIrM3NVBOMl45sxSX,2002-10-22
5omgFpiMt1CGHjQGfkwzvz,1998
7DwKN1lzYui7iKUmRvzOU1,2002-10-22
